order_id,user_id,order_date,order_status,total_amount
O00004706,U002095,23/11/2024 04:16,processing,267990
O00004707,U007582,06/07/2025 16:01,processing,70490
O00004708,U001753,24/03/2025 17:51,cancelled,50450
O00004709,U001513,30/05/2025 13:11,cancelled,44970
O00004710,U009770,26/01/2025 04:45,completed,7770
O00004711,U005926,03/04/2024 05:32,processing,55740
O00004712,U002039,24/07/2024 18:49,cancelled,91500
O00004713,U001658,17/12/2024 14:41,returned,7960
O00004714,U009376,05/01/2025 04:24,processing,36300
O00004715,U002226,24/05/2025 11:56,shipped,600
O00004716,U006504,01/11/2024 06:10,cancelled,131790
O00004717,U000871,03/08/2025 04:58,processing,58390
O00004718,U007103,12/08/2025 14:39,processing,66970
O00004719,U008336,24/06/2024 04:32,returned,24540
O00004720,U006562,31/01/2025 14:53,shipped,6600
O00004721,U001897,10/02/2024 19:05,shipped,72360
O00004722,U009207,28/09/2024 03:11,cancelled,7750
O00004723,U009102,05/03/2025 12:30,shipped,600
O00004724,U006978,13/02/2024 09:05,cancelled,122576
O00004725,U008542,09/06/2025 06:06,completed,5370
O00004726,U000155,03/08/2024 15:21,shipped,26170
O00004727,U000544,04/09/2024 01:05,cancelled,74580
O00004728,U001813,27/10/2024 02:04,cancelled,111430
O00004729,U006686,19/03/2025 16:18,completed,105660
O00004730,U004864,01/06/2024 08:33,processing,28700
O00004731,U001842,20/11/2024 20:32,returned,73600
O00004732,U000788,18/12/2024 13:15,shipped,23040
O00004733,U008275,10/05/2024 03:41,completed,32260
O00004734,U002441,16/04/2024 09:25,completed,49873
O00004735,U006512,03/08/2025 15:05,shipped,9000
O00004736,U002315,06/07/2024 13:42,cancelled,107368
O00004737,U006344,21/08/2024 05:59,shipped,55370
O00004738,U004248,15/12/2024 03:46,cancelled,35280
O00004739,U001829,01/01/2024 20:05,processing,1250
O00004740,U001501,17/09/2024 04:52,completed,38100
O00004741,U008525,26/07/2024 10:03,cancelled,29120
O00004742,U001080,16/09/2024 18:02,cancelled,24480
O00004743,U009627,28/11/2024 10:31,shipped,46710
O00004744,U000732,10/01/2024 01:24,returned,23950
O00004745,U000227,09/01/2024 18:11,processing,28000
O00004746,U000610,21/08/2024 01:07,completed,13500
O00004747,U000612,19/04/2025 08:09,processing,62430
O00004748,U001435,28/02/2024 19:29,returned,61410
O00004749,U007396,15/01/2025 16:46,shipped,232070
O00004750,U001261,15/10/2024 16:09,returned,39700
O00004751,U003663,20/12/2024 10:23,processing,15720
O00004752,U004150,24/09/2025 06:00,completed,32400
O00004753,U001142,08/09/2025 04:16,completed,48040
O00004754,U007397,07/03/2025 14:51,shipped,18750
O00004755,U005667,23/08/2024 10:12,cancelled,760
O00004756,U006764,15/12/2024 15:46,returned,300
O00004757,U004421,06/09/2025 11:55,cancelled,33840
O00004758,U008409,03/03/2024 03:42,completed,47840
O00004759,U003165,22/05/2025 03:06,cancelled,182200
O00004760,U008095,24/06/2025 21:43,completed,32500
O00004761,U004682,04/06/2025 03:10,completed,3000
O00004762,U009334,08/08/2024 12:04,completed,49700
O00004763,U003828,11/04/2025 14:29,shipped,118400
O00004764,U001788,06/05/2024 05:49,shipped,120900
O00004765,U005973,20/09/2024 16:06,cancelled,27050
O00004766,U005589,10/03/2024 16:14,shipped,10320
O00004767,U001515,09/03/2024 16:07,shipped,26880
O00004768,U003992,30/04/2024 07:27,cancelled,43800
O00004769,U009691,02/08/2025 16:47,cancelled,22540
O00004770,U002076,10/07/2025 09:13,processing,13910
O00004771,U007373,25/10/2024 04:01,returned,9850
O00004772,U006358,07/10/2024 02:15,returned,107400
O00004773,U008326,30/07/2025 23:53,returned,29000
O00004774,U001229,02/01/2025 04:36,returned,3000
O00004775,U005233,28/06/2025 21:47,completed,13300
O00004776,U004255,26/06/2024 16:11,returned,132680
O00004777,U004594,18/05/2025 12:20,completed,142610
O00004778,U002961,30/07/2025 18:01,processing,36570
O00004779,U006620,03/02/2024 08:26,returned,101640
O00004780,U000001,25/04/2024 15:53,shipped,248410
O00004781,U001040,23/05/2024 10:35,processing,13500
O00004782,U008938,26/09/2025 15:07,shipped,23337
O00004783,U004084,04/03/2024 22:20,cancelled,3200
O00004784,U007314,20/08/2025 14:19,cancelled,14000
O00004785,U000541,02/04/2025 14:49,processing,69400
O00004786,U008671,16/06/2025 17:07,returned,17500
O00004787,U005104,28/04/2024 04:49,completed,39600
O00004788,U007401,13/06/2024 00:02,completed,37500
O00004789,U003543,23/09/2024 03:38,completed,22680
O00004790,U000465,13/11/2024 22:20,processing,5280
O00004791,U007184,18/04/2024 22:43,returned,9000
O00004792,U003060,08/06/2024 11:48,processing,6930
O00004793,U008722,15/05/2024 09:07,shipped,10000
O00004794,U003947,02/06/2024 03:37,completed,22200
O00004795,U009673,16/05/2025 03:05,completed,7350
O00004796,U008863,18/04/2024 16:47,shipped,56000
O00004797,U000494,09/04/2025 16:59,shipped,3500
O00004798,U007753,06/07/2025 06:50,completed,41930
O00004799,U003711,22/08/2025 06:16,completed,10380
O00004800,U003316,20/09/2025 03:47,cancelled,63970
O00004801,U004855,24/12/2024 07:11,shipped,17940
O00004802,U007599,30/12/2024 20:17,completed,13470
O00004803,U001133,16/07/2024 01:02,returned,114390
O00004804,U004082,07/08/2024 17:58,shipped,18890
O00004805,U007683,10/05/2024 10:32,processing,55000
O00004806,U006904,20/11/2024 18:47,completed,6390
O00004807,U003547,25/10/2025 20:11,completed,64400
O00004808,U008063,19/07/2025 14:56,shipped,33680
O00004809,U004163,05/04/2024 20:11,returned,132530
O00004810,U000870,15/08/2025 20:05,processing,22000
O00004811,U001995,02/02/2025 04:20,returned,48058
O00004812,U003986,21/08/2025 04:56,cancelled,6230
O00004813,U006526,11/12/2024 19:01,processing,43200
O00004814,U005711,03/02/2024 01:12,processing,62860
O00004815,U009602,10/06/2025 06:08,completed,24300
O00004816,U000791,29/10/2025 03:54,shipped,9500
O00004817,U005602,02/09/2025 12:41,cancelled,80680
O00004818,U005910,22/05/2025 02:51,returned,13500
O00004819,U002693,19/05/2024 22:54,returned,105100
O00004820,U009562,21/05/2025 19:22,completed,43990
O00004821,U001919,30/07/2025 13:37,completed,15000
O00004822,U007268,06/05/2024 07:51,shipped,111600
O00004823,U005078,03/02/2025 20:50,shipped,1200
O00004824,U008477,20/09/2024 19:34,shipped,4360
O00004825,U000070,20/01/2025 18:59,processing,7470
O00004826,U004324,17/09/2025 06:18,processing,44350
O00004827,U009127,17/05/2025 18:41,returned,44930
O00004828,U003665,25/12/2024 10:16,returned,116760
O00004829,U005109,24/04/2025 16:02,shipped,38500
O00004830,U002480,19/05/2024 11:21,cancelled,26170
O00004831,U008766,03/07/2024 14:48,cancelled,20250
O00004832,U007926,30/09/2025 02:56,completed,107880
O00004833,U008570,05/06/2024 00:14,shipped,83510
O00004834,U008091,19/04/2025 01:20,returned,147970
O00004835,U009816,07/08/2025 18:05,completed,1470
O00004836,U002071,02/12/2024 18:07,cancelled,100650
O00004837,U007645,29/09/2024 03:16,returned,89820
O00004838,U001151,23/11/2024 18:50,cancelled,1500
O00004839,U004329,26/01/2024 18:49,cancelled,39000
O00004840,U009402,11/06/2024 01:08,processing,72840
O00004841,U008789,28/11/2024 09:41,processing,42270
O00004842,U008928,17/06/2024 09:02,cancelled,46150
O00004843,U005573,11/11/2024 09:23,returned,27540
O00004844,U001476,29/12/2024 21:27,returned,167720
O00004845,U005261,11/07/2024 15:46,returned,13500
O00004846,U002310,26/03/2025 07:52,completed,133180
O00004847,U003662,30/05/2025 18:37,shipped,22400
O00004848,U004607,27/05/2025 00:24,completed,43200
O00004849,U008023,22/06/2025 01:12,completed,72650
O00004850,U007276,27/09/2024 18:36,completed,36750
O00004851,U002796,23/07/2024 01:25,shipped,10800
O00004852,U002417,28/12/2024 08:58,cancelled,41370
O00004853,U002648,02/06/2025 00:32,processing,4500
O00004854,U000844,26/04/2025 16:53,processing,111900
O00004855,U000886,13/04/2025 22:16,returned,42400
O00004856,U000302,02/07/2025 18:38,completed,19400
O00004857,U007131,01/06/2024 06:17,cancelled,10000
O00004858,U003820,18/06/2024 17:18,cancelled,15400
O00004859,U002067,25/05/2024 13:47,completed,21250
O00004860,U004840,04/09/2025 22:05,returned,31770
O00004861,U006964,12/08/2025 00:57,completed,90960
O00004862,U000078,31/10/2025 03:15,shipped,12420
O00004863,U003883,14/02/2025 17:29,shipped,40750
O00004864,U006544,13/08/2024 17:08,shipped,32800
O00004865,U003661,14/02/2025 17:36,completed,87250
O00004866,U005750,05/11/2024 20:35,returned,3960
O00004867,U008127,30/05/2025 01:45,processing,63127
O00004868,U009442,27/09/2025 04:24,returned,1500
O00004869,U004091,30/08/2025 09:11,cancelled,53800
O00004870,U008807,25/03/2024 19:50,cancelled,57940
O00004871,U006047,19/09/2024 05:11,cancelled,30930
O00004872,U006560,17/10/2025 10:34,completed,33000
O00004873,U003197,03/07/2025 06:55,shipped,30990
O00004874,U005850,17/06/2024 06:28,completed,61000
O00004875,U009161,10/10/2024 15:19,returned,97930
O00004876,U001965,30/09/2024 06:29,shipped,40700
O00004877,U004511,16/10/2025 22:19,processing,108600
O00004878,U003598,26/01/2024 04:27,returned,76580
O00004879,U006078,07/09/2025 09:03,returned,50900
O00004880,U000299,27/07/2025 19:21,returned,6300
O00004881,U000286,27/01/2025 19:30,completed,38400
O00004882,U004595,08/01/2025 12:13,cancelled,16150
O00004883,U000878,22/11/2024 13:44,processing,24950
O00004884,U005617,01/09/2025 03:39,processing,81440
O00004885,U008663,15/04/2025 02:04,cancelled,43250
O00004886,U008159,01/09/2024 00:22,returned,8300
O00004887,U003236,13/06/2025 19:12,processing,41860
O00004888,U000944,10/10/2025 10:13,cancelled,105050
O00004889,U000511,17/01/2025 15:57,cancelled,28760
O00004890,U007564,15/03/2025 16:18,completed,9855
O00004891,U000116,02/11/2024 15:59,cancelled,48180
O00004892,U000857,08/03/2025 11:51,processing,49000
O00004893,U009335,23/02/2025 23:58,processing,127140
O00004894,U005263,20/02/2025 21:42,completed,24300
O00004895,U007804,09/12/2024 07:10,returned,5950
O00004896,U001874,22/12/2024 14:03,cancelled,73420
O00004897,U002669,08/02/2024 11:11,completed,13740
O00004898,U007926,26/01/2025 17:01,processing,82880
O00004899,U000084,15/08/2025 23:14,processing,26530
O00004900,U009972,30/10/2024 20:25,returned,119810
O00004901,U005072,26/02/2025 08:04,cancelled,20260
O00004902,U001991,25/10/2024 01:23,completed,16800
O00004903,U005521,12/06/2025 21:45,shipped,4750
O00004904,U004443,27/10/2025 18:36,shipped,62080
O00004905,U001967,07/09/2025 09:07,processing,21480
O00004906,U004773,10/09/2024 00:59,completed,5920
O00004907,U000192,10/05/2025 15:57,completed,78790
O00004908,U007536,01/09/2025 20:09,cancelled,97390
O00004909,U006230,28/09/2024 18:25,shipped,11400
O00004910,U009399,07/01/2024 23:44,processing,23180
O00004911,U002818,29/01/2025 16:51,shipped,158736
O00004912,U003115,30/09/2025 08:36,cancelled,130390
O00004913,U009533,30/09/2025 09:54,returned,31500
O00004914,U004117,15/08/2025 21:21,completed,110500
O00004915,U008127,15/07/2025 11:49,returned,43360
O00004916,U005923,26/10/2025 18:31,completed,880
O00004917,U008626,30/05/2025 22:07,shipped,62510
O00004918,U007043,29/10/2025 23:23,cancelled,24750
O00004919,U000834,13/09/2024 11:13,cancelled,85290
O00004920,U003895,10/10/2024 07:56,returned,2400
O00004921,U008878,25/08/2025 19:08,processing,42500
O00004922,U008693,27/06/2025 17:18,completed,8330
O00004923,U006904,08/02/2024 20:33,cancelled,14800
O00004924,U004861,01/05/2025 00:04,processing,32970
O00004925,U009034,07/02/2025 15:08,returned,14960
O00004926,U005323,28/10/2025 23:33,cancelled,41250
O00004927,U001713,13/07/2025 08:50,completed,25550
O00004928,U007502,02/10/2025 22:35,cancelled,24300
O00004929,U002378,03/08/2024 23:23,cancelled,39700
O00004930,U004659,15/09/2025 05:22,returned,57900
O00004931,U009705,10/11/2024 22:34,completed,12500
O00004932,U003137,17/06/2024 16:12,cancelled,53140
O00004933,U008886,03/02/2025 19:46,shipped,76010
O00004934,U009871,30/08/2024 12:48,returned,66630
O00004935,U005578,24/06/2025 22:42,processing,39000
O00004936,U002295,22/04/2025 04:40,shipped,24140
O00004937,U003059,04/08/2025 06:25,cancelled,106400
O00004938,U004016,21/06/2025 23:58,cancelled,41940
O00004939,U009524,12/01/2025 10:50,processing,17160
O00004940,U006678,26/03/2025 04:02,cancelled,12000
O00004941,U006770,03/01/2025 05:04,processing,12000
O00004942,U006524,18/01/2024 07:47,returned,71560
O00004943,U007117,22/05/2024 06:29,returned,101350
O00004944,U004294,05/12/2024 23:30,completed,139930
O00004945,U007788,05/01/2025 13:13,cancelled,22740
O00004946,U008889,26/10/2025 12:22,shipped,20100
O00004947,U007833,12/05/2025 12:45,shipped,74290
O00004948,U008760,17/09/2024 17:29,returned,31800
O00004949,U004890,07/02/2025 09:37,returned,17880
O00004950,U002501,13/01/2024 19:26,cancelled,14730
O00004951,U003626,22/08/2024 03:33,processing,97000
O00004952,U002649,06/11/2024 21:26,processing,85365
O00004953,U003544,25/10/2024 10:37,processing,24450
O00004954,U008469,20/07/2024 13:11,returned,12530
O00004955,U008571,06/06/2024 04:28,cancelled,83250
O00004956,U007970,26/06/2024 17:49,processing,8000
O00004957,U000691,30/07/2024 02:04,returned,6750
O00004958,U000151,20/03/2024 09:05,processing,9000
O00004959,U002880,07/07/2024 18:17,completed,53065
O00004960,U000879,29/05/2025 21:15,cancelled,57950
O00004961,U005155,04/06/2024 04:15,cancelled,17250
O00004962,U003584,19/11/2024 06:12,completed,80050
O00004963,U002760,11/10/2024 00:46,processing,12570
O00004964,U003643,09/06/2025 02:59,shipped,31000
O00004965,U008345,02/05/2025 17:59,returned,25800
O00004966,U002240,04/02/2025 15:11,completed,3400
O00004967,U003597,20/10/2024 03:04,returned,16800
O00004968,U004015,24/06/2025 13:23,processing,28950
O00004969,U006646,01/04/2024 14:04,shipped,76970
O00004970,U004578,05/04/2024 04:06,cancelled,16500
O00004971,U008156,10/05/2024 18:22,cancelled,83590
O00004972,U009895,25/11/2024 17:22,processing,13910
O00004973,U005091,20/04/2024 18:44,completed,9800
O00004974,U005007,12/04/2025 09:02,processing,27150
O00004975,U005372,13/02/2025 09:37,returned,12760
O00004976,U008178,16/01/2025 06:11,completed,45740
O00004977,U002177,19/09/2025 09:23,returned,11200
O00004978,U005353,07/09/2025 05:14,completed,43050
O00004979,U005845,20/02/2024 09:16,returned,35320
O00004980,U000897,19/03/2024 18:09,processing,163810
O00004981,U007356,11/10/2025 06:00,shipped,1800
O00004982,U003157,01/04/2024 13:11,completed,4650
O00004983,U008736,22/12/2024 15:46,returned,74310
O00004984,U001560,24/02/2024 22:32,processing,12750
O00004985,U008895,30/07/2024 23:40,completed,25300
O00004986,U007963,23/04/2025 20:11,returned,33400
O00004987,U007746,02/09/2025 17:52,completed,36950
O00004988,U005386,04/11/2024 07:38,processing,74900
O00004989,U003618,07/09/2024 07:48,cancelled,37130
O00004990,U006206,19/05/2024 06:50,cancelled,59240
O00004991,U009905,27/06/2025 12:53,shipped,6000
O00004992,U008577,20/07/2024 12:53,shipped,46850
O00004993,U002007,08/02/2024 17:21,cancelled,52920
O00004994,U004327,06/03/2024 00:54,completed,55700
O00004995,U009543,23/03/2024 20:10,completed,43860
O00004996,U009719,04/04/2025 23:27,processing,6000
O00004997,U003547,11/08/2024 06:37,completed,7770
O00004998,U008088,30/11/2024 08:34,shipped,44130
O00004999,U007829,19/01/2025 21:31,returned,3000
O00005000,U006029,08/03/2025 09:17,returned,20920
O00005001,U000911,07/02/2025 23:06,returned,3750
O00005002,U006493,02/07/2024 18:30,shipped,37350
O00005003,U006100,10/10/2024 06:05,processing,27930
O00005004,U005167,06/08/2025 15:55,cancelled,181860
O00005005,U009771,14/07/2024 21:48,processing,83180
O00005006,U000391,12/09/2025 00:23,completed,98260
O00005007,U003284,21/01/2025 05:19,completed,18156
O00005008,U006800,29/03/2025 22:15,shipped,10500
O00005009,U008035,13/04/2025 08:11,completed,28290
O00005010,U008223,14/09/2024 18:32,shipped,77730
O00005011,U004964,27/11/2024 10:23,returned,3250
O00005012,U007029,30/04/2025 19:48,completed,30000
O00005013,U004098,11/06/2025 01:36,completed,28800
O00005014,U003476,10/11/2025 09:28,cancelled,109200
O00005015,U000964,31/10/2025 12:46,returned,38600
O00005016,U002771,31/10/2025 22:44,returned,95040
O00005017,U001271,15/09/2025 05:01,shipped,27000
O00005018,U009774,19/05/2024 05:26,processing,127310
O00005019,U006153,25/08/2025 11:05,processing,29000
O00005020,U004299,04/05/2025 14:24,returned,11100
O00005021,U007133,02/09/2025 20:39,processing,107390
O00005022,U003911,12/01/2025 22:50,shipped,73930
O00005023,U009445,17/03/2024 13:22,returned,3000
O00005024,U003091,10/05/2024 03:58,shipped,133060
O00005025,U008791,04/09/2024 03:46,cancelled,45740
O00005026,U004023,16/08/2024 13:27,shipped,26800
O00005027,U008760,06/02/2025 04:31,returned,4230
O00005028,U007811,15/08/2024 12:52,returned,108920
O00005029,U006757,26/07/2024 11:54,processing,126050
O00005030,U003121,25/07/2024 00:24,shipped,142540
O00005031,U002174,05/02/2025 19:17,shipped,48660
O00005032,U005607,11/04/2024 07:33,shipped,6300
O00005033,U000594,04/11/2025 01:41,completed,255330
O00005034,U009457,31/01/2025 00:38,shipped,22800
O00005035,U005150,21/09/2024 16:53,cancelled,128730
O00005036,U000493,07/05/2025 03:26,cancelled,32550
O00005037,U006564,04/02/2025 06:30,shipped,39250
O00005038,U002021,09/04/2025 22:38,shipped,15960
O00005039,U004885,09/07/2024 07:56,completed,58700
O00005040,U007564,13/02/2025 18:06,returned,7740
O00005041,U001002,17/05/2024 17:50,shipped,44850
O00005042,U003514,19/02/2025 12:24,returned,4350
O00005043,U000358,21/04/2025 05:35,completed,30450
O00005044,U008670,29/03/2024 07:00,cancelled,5055
O00005045,U004928,28/07/2025 10:16,completed,42620
O00005046,U007745,29/05/2024 13:50,processing,32450
O00005047,U000567,13/09/2025 09:27,completed,136710
O00005048,U007064,17/11/2024 00:18,processing,46860
O00005049,U008267,11/09/2025 02:08,completed,108690
O00005050,U002950,09/08/2025 20:04,cancelled,55930
O00005051,U008974,27/06/2024 07:27,shipped,15960
O00005052,U000204,10/05/2025 09:30,processing,2040
O00005053,U009857,15/04/2025 18:21,processing,38330
O00005054,U005817,04/08/2024 06:29,cancelled,42849
O00005055,U006699,20/04/2025 06:06,processing,25800
O00005056,U001778,27/01/2024 04:42,cancelled,40100
O00005057,U001723,02/05/2025 12:19,returned,44710
O00005058,U002775,07/09/2024 18:38,cancelled,15990
O00005059,U008882,31/07/2024 08:30,processing,91600
O00005060,U005294,16/07/2025 13:26,processing,20550
O00005061,U007889,29/01/2024 21:50,returned,88300
O00005062,U002628,25/08/2024 12:08,completed,28540
O00005063,U005562,26/08/2024 16:21,returned,65005
O00005064,U002782,13/06/2025 16:54,cancelled,13500
O00005065,U008758,02/02/2025 22:40,processing,60960
O00005066,U004573,30/04/2025 07:14,cancelled,56120
O00005067,U003316,02/08/2024 14:53,returned,56650
O00005068,U000730,24/09/2024 06:20,completed,5400
O00005069,U008827,25/08/2024 16:29,shipped,47570
O00005070,U005117,09/05/2024 23:01,completed,59500
O00005071,U005342,27/04/2024 17:12,cancelled,17400
