unnamed: 0,product_id,rating,ProductName,Brand,price,image_url,Category,subcategory,perfil_texto
408,P000409,4.77,"Almond Drink - Unsweetened, Dairy Free",Epigamia ,300.0,https://www.bigbasket.com/media/uploads/p/l/40201828_3-epigamia-almond-milk-unsweetened-dairy-free.jpg,"Bakery, Cakes & Dairy",Dairy Free (Vegan),"epigamia  bakery, cakes & dairy dairy free (vegan) almond drink - unsweetened, dairy free"
409,P000410,3.1,Baby Powder,Himalaya Baby,235.0,https://www.bigbasket.com/media/uploads/p/l/100526377_4-himalaya-baby-baby-powder.jpg,Baby Care,Baby Powder,himalaya baby baby care baby powder baby powder
410,P000411,2.88,"Chicken Curry Cut - With Skin, Antibiotic Residue-Free, 12-16 Pcs",Fresho,248.0,https://www.bigbasket.com/media/uploads/p/l/10000926_9-fresho-chicken-curry-cut-with-skin-antibiotic-residue-free-12-14-pcs.jpg,"Eggs, Meat & Fish",Fresh Chicken,"fresho eggs, meat & fish fresh chicken chicken curry cut - with skin, antibiotic residue-free, 12-16 pcs"
411,P000412,4.0,"Chicken Curry Cut - With Skin, Antibiotic Residue-Free, 6 To 9 Pcs",Fresho,138.0,https://www.bigbasket.com/media/uploads/p/l/10000927_7-fresho-chicken-curry-cut-with-skin-antibiotic-residue-free.jpg,"Eggs, Meat & Fish",Fresh Chicken,"fresho eggs, meat & fish fresh chicken chicken curry cut - with skin, antibiotic residue-free, 6 to 9 pcs"
412,P000413,3.76,"Cool Menthol Anti-Dandruff Shampoo - Cools & Energizes Scalp, Upto 100% Dandruff Free",Head & shoulders,740.0,https://www.bigbasket.com/media/uploads/p/l/215130_15-head-shoulders-anti-dandruff-shampoo-cool-menthol-energizes-scalp.jpg,Beauty & Hygiene,Shampoo & Conditioner,"head & shoulders beauty & hygiene shampoo & conditioner cool menthol anti-dandruff shampoo - cools & energizes scalp, upto 100% dandruff free"
413,P000414,3.95,"Organic - Green Moong,Hesaru Kaalu - Whole",BB Royal,91.0,https://www.bigbasket.com/media/uploads/p/l/40072472_13-bb-royal-organic-green-moong-whole.jpg,"Foodgrains, Oil & Masala",Organic Dals & Pulses,"bb royal foodgrains, oil & masala organic dals & pulses organic - green moong,hesaru kaalu - whole"
414,P000415,3.87,Organic - Green Moong Whole/Hesaru Kaalu,BB Royal,355.0,https://www.bigbasket.com/media/uploads/p/l/40135845_8-bb-royal-organic-green-moong-whole.jpg,"Foodgrains, Oil & Masala",Organic Dals & Pulses,"bb royal foodgrains, oil & masala organic dals & pulses organic - green moong whole/hesaru kaalu"
415,P000416,4.25,"Organic - Green Moong/Hesaru Kaalu, Whole",BB Royal,179.0,https://www.bigbasket.com/media/uploads/p/l/40072471_15-bb-royal-organic-green-moong-whole.jpg,"Foodgrains, Oil & Masala",Organic Dals & Pulses,"bb royal foodgrains, oil & masala organic dals & pulses organic - green moong/hesaru kaalu, whole"
416,P000417,4.27,Baby Cream,Himalaya Baby,270.0,https://www.bigbasket.com/media/uploads/p/l/40017043_4-himalaya-baby-baby-cream.jpg,Baby Care,Baby Creams & Lotions,himalaya baby baby care baby creams & lotions baby cream
417,P000418,3.87,"Smooth & Silky Anti-Dandruff Shampoo - Smooth Hair from Root to Tip, Upto 100% Dandruff Free",Head & shoulders,345.0,https://www.bigbasket.com/media/uploads/p/l/40032968_6-head-shoulders-anti-dandruff-shampoo-smooth-silky.jpg,Beauty & Hygiene,Shampoo & Conditioner,"head & shoulders beauty & hygiene shampoo & conditioner smooth & silky anti-dandruff shampoo - smooth hair from root to tip, upto 100% dandruff free"
418,P000419,3.73,Smooth & Silky Anti-Dandruff Shampoo - Smooth Hair from Root to Tip,Head & shoulders,740.0,https://www.bigbasket.com/media/uploads/p/l/202242_9-head-shoulders-anti-dandruff-shampoo-smooth-silky-for-dry-damaged-hair.jpg,Beauty & Hygiene,Shampoo & Conditioner,head & shoulders beauty & hygiene shampoo & conditioner smooth & silky anti-dandruff shampoo - smooth hair from root to tip
419,P000420,4.38,Nacho Chips Variety Pack- Jalapeno 150 g + Cheese 150 g,Tasties,180.0,https://www.bigbasket.com/media/uploads/p/l/1212655_1-tasties-nacho-chips-variety-pack-jalapeno-150-g-cheese-150-g.jpg,Gourmet & World Food,Nachos & Chips,tasties gourmet & world food nachos & chips nacho chips variety pack- jalapeno 150 g + cheese 150 g
420,P000421,3.83,Palakkad Red Matta Boiled Rice - Unda,BB Royal,70.0,https://www.bigbasket.com/media/uploads/p/l/40169840_2-bb-royal-palakkad-red-matta-boiled-rice-unda.jpg,"Foodgrains, Oil & Masala",Boiled & Steam Rice,"bb royal foodgrains, oil & masala boiled & steam rice palakkad red matta boiled rice - unda"
421,P000422,4.37,H2O Unbreakable Water Bottle - Pink,Cello,194.0,https://www.bigbasket.com/media/uploads/p/l/40080584_2-cello-h2o-unbreakable-water-bottle-pink.jpg,"Kitchen, Garden & Pets",Water & Fridge Bottles,"cello kitchen, garden & pets water & fridge bottles h2o unbreakable water bottle - pink"
422,P000423,3.98,"Aloe Hydration Body Lotion - Normal Skin, With Deep Moisture Serum & Aloe Vera, 48h Refreshing Moisture Care",Nivea,559.0,https://www.bigbasket.com/media/uploads/p/l/40188043_2-nivea-aloe-hydration-body-lotion-for-men-women.jpg,Beauty & Hygiene,Body Care,"nivea beauty & hygiene body care aloe hydration body lotion - normal skin, with deep moisture serum & aloe vera, 48h refreshing moisture care"
423,P000424,3.62,"Aloe Hydration Body Lotion - Normal Skin, With Deep Moisture Serum & Aloe Vera, 48h Deep Moisture",Nivea,425.0,https://www.bigbasket.com/media/uploads/p/l/40124827_6-nivea-body-lotion-aloe-hydration-with-aloe-vera-for-men-women.jpg,Beauty & Hygiene,Body Care,"nivea beauty & hygiene body care aloe hydration body lotion - normal skin, with deep moisture serum & aloe vera, 48h deep moisture"
424,P000425,2.85,"Aloe Hydration Body Lotion - Normal Skin, With Deep Moisture Serum & Aloe Vera",Nivea,275.0,https://www.bigbasket.com/media/uploads/p/l/40124828_4-nivea-body-lotion-aloe-hydration-with-aloe-vera-for-men-women.jpg,Beauty & Hygiene,Body Care,"nivea beauty & hygiene body care aloe hydration body lotion - normal skin, with deep moisture serum & aloe vera"
425,P000426,4.24,Aloe Hydration Body Lotion - For Normal Skin,Nivea,850.0,https://www.bigbasket.com/media/uploads/p/l/1208539_5-nivea-aloe-hydration-body-lotion-for-normal-skin.jpg,Beauty & Hygiene,Body Care,nivea beauty & hygiene body care aloe hydration body lotion - for normal skin
426,P000427,4.09,"Body Lotion - Aloe Hydration, For Normal Skin",Nivea,1275.0,https://www.bigbasket.com/media/uploads/p/l/1212191_2-nivea-body-lotion-aloe-hydration-for-normal-skin.jpg,Beauty & Hygiene,Body Care,"nivea beauty & hygiene body care body lotion - aloe hydration, for normal skin"
427,P000428,3.11,"Naturals Liquid Hand Wash - Orchid & Milk, Wash Away Germs",Palmolive,125.0,https://www.bigbasket.com/media/uploads/p/l/40057728_6-palmolive-hand-wash-naturals-black-orchid-milk.jpg,Beauty & Hygiene,Hand Wash & Sanitizers,"palmolive beauty & hygiene hand wash & sanitizers naturals liquid hand wash - orchid & milk, wash away germs"
428,P000429,3.37,"Hand Wash - Orchid & Milk, Irresistible Softness, Wash Away Germs",Palmolive,199.0,https://www.bigbasket.com/media/uploads/p/l/40195545_2-palmolive-orchid-milk-liquid-handwash-refill.jpg,Beauty & Hygiene,Hand Wash & Sanitizers,"palmolive beauty & hygiene hand wash & sanitizers hand wash - orchid & milk, irresistible softness, wash away germs"
429,P000430,4.51,Anjeer/Figs/Atti Hannu,BB Popular,200.0,https://www.bigbasket.com/media/uploads/p/l/40019555_6-bb-popular-anjeer-figs.jpg,"Foodgrains, Oil & Masala",Other Dry Fruits,"bb popular foodgrains, oil & masala other dry fruits anjeer/figs/atti hannu"
430,P000431,3.96,"Baby-Dry Diaper Pants - Small, 4-8 kg, Lotion with Aloe Vera",Pampers ,80.0,https://www.bigbasket.com/media/uploads/p/l/20004610_5-pampers-new-small-2-diaper-pants.jpg,Baby Care,Diapers,"pampers  baby care diapers baby-dry diaper pants - small, 4-8 kg, lotion with aloe vera"
431,P000432,3.07,"All-Round Protection Diaper Pants - New Baby, Up to 5 kg, Anti-Rash, Ultra Absorb, Leakage Prevention for upto 12 Hours",Pampers ,1049.0,https://www.bigbasket.com/media/uploads/p/l/40141639_7-pampers-diaper-pants-new-born.jpg,Baby Care,Diapers,"pampers  baby care diapers all-round protection diaper pants - new baby, up to 5 kg, anti-rash, ultra absorb, leakage prevention for upto 12 hours"
432,P000433,3.46,Diaper Pants - Small,Pampers ,399.0,https://www.bigbasket.com/media/uploads/p/l/20004779_15-pampers-diaper-pants-small.jpg,Baby Care,Diapers,pampers  baby care diapers diaper pants - small
433,P000434,3.36,"All-Round Protection Diaper Pants - S, 4-8 kg, Anti-Rash, Ultra Absorb",Pampers ,2799.0,https://www.bigbasket.com/media/uploads/p/l/40178127_5-pampers-diaper-pants-super-value-box-small.jpg,Baby Care,Diapers,"pampers  baby care diapers all-round protection diaper pants - s, 4-8 kg, anti-rash, ultra absorb"
434,P000435,3.81,"Bodywash - Aroma Therapy Absolute Relax, Imported Shower Gel",Palmolive,458.0,https://www.bigbasket.com/media/uploads/p/l/1205009_2-palmolive-bodywash-aroma-therapy-absolute-relax-imported-shower-gel.jpg,Beauty & Hygiene,Shower Gel & Body Wash,"palmolive beauty & hygiene shower gel & body wash bodywash - aroma therapy absolute relax, imported shower gel"
435,P000436,4.49,"Shower Gel - Aroma, Absolute Relax",Palmolive,539.0,https://www.bigbasket.com/media/uploads/p/l/40090363_5-palmolive-shower-gel-aroma-absolute-relax.jpg,Beauty & Hygiene,Shower Gel & Body Wash,"palmolive beauty & hygiene shower gel & body wash shower gel - aroma, absolute relax"
436,P000437,3.37,Shower Gel - Aroma Absolute Relax,Palmolive,229.0,https://www.bigbasket.com/media/uploads/p/l/100033565_10-palmolive-shower-gel-aroma-absolute-relax.jpg,Beauty & Hygiene,Shower Gel & Body Wash,palmolive beauty & hygiene shower gel & body wash shower gel - aroma absolute relax
437,P000438,2.98,Wipes - Gentle Baby,Himalaya Baby,200.0,https://www.bigbasket.com/media/uploads/p/l/20002825_6-himalaya-baby-wipes-gentle-baby.jpg,Baby Care,Baby Wipes,himalaya baby baby care baby wipes wipes - gentle baby
438,P000439,4.45,"Mutton - Curry Cut, From Whole Carcass Antibiotic Residue-Free, Growth Hormone-Free,10-15 pcs",Fresho,778.0,https://www.bigbasket.com/media/uploads/p/l/40048912_4-fresho-mutton-curry-cut-from-whole-carcass-antibiotic-residue-free-growth-hormone-free-8-10-pcs.jpg,"Eggs, Meat & Fish",Fresh Mutton,"fresho eggs, meat & fish fresh mutton mutton - curry cut, from whole carcass antibiotic residue-free, growth hormone-free,10-15 pcs"
439,P000440,4.86,"Mutton - Curry Cut, From Whole Carcass, Antibiotic Residue-Free, 28 to 34 pcs",Fresho,1458.0,https://www.bigbasket.com/media/uploads/p/l/40048913_4-fresho-mutton-curry-cut-from-whole-carcass-8-10-pcs-antibiotic-residue-free-growth-hormone-free.jpg,"Eggs, Meat & Fish",Fresh Mutton,"fresho eggs, meat & fish fresh mutton mutton - curry cut, from whole carcass, antibiotic residue-free, 28 to 34 pcs"
440,P000441,2.96,"Mutton - Curry Cut, Antibiotic Residue-Free, Growth Hormone-Free, 7 To 9 pcs",Fresho,416.0,https://www.bigbasket.com/media/uploads/p/l/40048911_4-fresho-mutton-curry-cut-antibiotic-residue-free-growth-hormone-free.jpg,"Eggs, Meat & Fish",Fresh Mutton,"fresho eggs, meat & fish fresh mutton mutton - curry cut, antibiotic residue-free, growth hormone-free, 7 to 9 pcs"
441,P000442,4.66,"Ruby Granite Gift Set Non-Stick Cookware - Red, Dosa Tawa 26 cm + Fry Pan 24 cm + Kadai 24 cm + Glass Lid + 3 Nylon Spoon, Aluminium",Nirlon,3499.0,https://www.bigbasket.com/media/uploads/p/l/40200077_4-nirlon-non-stick-cookware-set-with-glass-lid-nylon-spoon-granite-coating-red.jpg,"Kitchen, Garden & Pets",Cookware Sets,"nirlon kitchen, garden & pets cookware sets ruby granite gift set non-stick cookware - red, dosa tawa 26 cm + fry pan 24 cm + kadai 24 cm + glass lid + 3 nylon spoon, aluminium"
442,P000443,4.87,"Farm Eggs - Brown, Medium, Antibiotic Residue-Free",Fresho,90.0,https://www.bigbasket.com/media/uploads/p/l/40038379_9-fresho-farm-eggs-brown-medium-antibiotic-residue-free.jpg,"Eggs, Meat & Fish",Protein Eggs,"fresho eggs, meat & fish protein eggs farm eggs - brown, medium, antibiotic residue-free"
443,P000444,2.63,New Rice/Akki - Sona Masoori,BB Popular,55.0,https://www.bigbasket.com/media/uploads/p/l/40128963_3-bb-popular-new-rice-sona-masoori.jpg,"Foodgrains, Oil & Masala",Raw Rice,"bb popular foodgrains, oil & masala raw rice new rice/akki - sona masoori"
444,P000445,4.14,Everyday Basmati Rice 5 kg + Rice Bran Oil 1 L * 2 Pack,Fortune ,939.0,https://www.bigbasket.com/media/uploads/p/l/1221271_1-fortune-everyday-basmati-rice-5-kg-rice-bran-oil-1-l.jpg,"Foodgrains, Oil & Masala",Basmati Rice,"fortune  foodgrains, oil & masala basmati rice everyday basmati rice 5 kg + rice bran oil 1 l * 2 pack"
445,P000446,3.24,Fortune Everyday Basmati Rice 5 kg +  Rice Bran Oil 2x1 L Pouch,Fortune ,1138.0,https://www.bigbasket.com/media/uploads/p/l/1221351_1-fortune-fortune-everyday-basmati-rice-5-kg-rice-bran-oil-2x1-l-pouch.jpg,"Foodgrains, Oil & Masala",Basmati Rice,"fortune  foodgrains, oil & masala basmati rice fortune everyday basmati rice 5 kg +  rice bran oil 2x1 l pouch"
446,P000447,4.31,Fresh Active Roll On,Nivea Men,398.0,https://www.bigbasket.com/media/uploads/p/l/1213522_3-nivea-men-fresh-active-roll-on.jpg,Beauty & Hygiene,Men's Deodorants,nivea men beauty & hygiene men's deodorants fresh active roll on
447,P000448,2.57,"Men - Deodorant Roll On, Fresh Active, 48H Long Lasting Freshness",Nivea,99.0,https://www.bigbasket.com/media/uploads/p/l/40243493_1-nivea-men-deodorant-roll-on-fresh-active-48h-long-lasting-freshness.jpg,Beauty & Hygiene,Men's Deodorants,"nivea beauty & hygiene men's deodorants men - deodorant roll on, fresh active, 48h long lasting freshness"
448,P000449,2.73,"Roll On Deodorant - Fresh Active, For Men",Nivea Men,199.0,https://www.bigbasket.com/media/uploads/p/l/307950_6-nivea-men-roll-on-deodorant-fresh-active-for-men.jpg,Beauty & Hygiene,Men's Deodorants,"nivea men beauty & hygiene men's deodorants roll on deodorant - fresh active, for men"
449,P000450,3.76,"Everfresh+ Anti-Germ Gel Toothpaste Red Hot, 3x(2x150 g) Multipack",Closeup,546.0,https://www.bigbasket.com/media/uploads/p/l/1214869_1-closeup-everfresh-anti-germ-gel-toothpaste-red-hot-3x2x150-g-multipack.jpg,Beauty & Hygiene,Toothpaste,"closeup beauty & hygiene toothpaste everfresh+ anti-germ gel toothpaste red hot, 3x(2x150 g) multipack"
450,P000451,3.86,Everfresh+ Anti-Germ Gel Toothpaste - Red Hot,Close Up,101.0,https://www.bigbasket.com/media/uploads/p/l/266639_16-close-up-everfresh-anti-germ-gel-toothpaste-red-hot.jpg,Beauty & Hygiene,Toothpaste,close up beauty & hygiene toothpaste everfresh+ anti-germ gel toothpaste - red hot
451,P000452,4.64,"Dark Fantasy - Choco Fills, Original Filled Cookies, With Choco Crème",Sunfeast,170.0,https://www.bigbasket.com/media/uploads/p/l/40077104_4-sunfeast-dark-fantasy-biscuits-cookies-choco-fills.jpg,Snacks & Branded Foods,Cream Biscuits & Wafers,"sunfeast snacks & branded foods cream biscuits & wafers dark fantasy - choco fills, original filled cookies, with choco crème"
452,P000453,3.34,Dark Fantasy - Choco Fills,Sunfeast,510.0,https://www.bigbasket.com/media/uploads/p/l/1202647_3-sunfeast-dark-fantasy-choco-fills.jpg,Snacks & Branded Foods,Cream Biscuits & Wafers,sunfeast snacks & branded foods cream biscuits & wafers dark fantasy - choco fills
453,P000454,3.58,Oil Dispenser,GREEN KIVVI,299.0,https://www.bigbasket.com/media/uploads/p/l/40218151_3-green-kivvi-oil-dispenser.jpg,"Kitchen, Garden & Pets",Glassware,"green kivvi kitchen, garden & pets glassware oil dispenser"
454,P000455,4.45,Matar Paneer,bb Combo,265.12,https://www.bigbasket.com/media/uploads/p/l/1203205_2-bb-combo-matar-paneer.jpg,Fruits & Vegetables,Cut & Peeled Veggies,bb combo fruits & vegetables cut & peeled veggies matar paneer
455,P000456,2.83,Organic - Brown Rice,BB Royal,938.0,https://www.bigbasket.com/media/uploads/p/l/1209744_1-bb-royal-organic-brown-rice.jpg,"Foodgrains, Oil & Masala","Organic Rice, Other Rice","bb royal foodgrains, oil & masala organic rice, other rice organic - brown rice"
456,P000457,4.35,Organic Brown Rice,BB Royal,95.0,https://www.bigbasket.com/media/uploads/p/l/40072466_14-bb-royal-organic-brown-rice.jpg,"Foodgrains, Oil & Masala","Organic Rice, Other Rice","bb royal foodgrains, oil & masala organic rice, other rice organic brown rice"
457,P000458,4.82,Organic Brown Rice/Akki,BB Royal,899.0,https://www.bigbasket.com/media/uploads/p/l/40127666_12-bb-royal-organic-brown-rice.jpg,"Foodgrains, Oil & Masala","Organic Rice, Other Rice","bb royal foodgrains, oil & masala organic rice, other rice organic brown rice/akki"
458,P000459,3.01,"Steel Hook/Hanger - Self Adhesive/Stickable, BH 052",BB Home,158.0,https://www.bigbasket.com/media/uploads/p/l/1213388_2-bb-home-steel-hookhanger-self-adhesivestickable-bh-052.jpg,"Kitchen, Garden & Pets",Wall Hooks & Hangers,"bb home kitchen, garden & pets wall hooks & hangers steel hook/hanger - self adhesive/stickable, bh 052"
459,P000460,4.72,Pulse Deodorant,Axe,630.0,https://www.bigbasket.com/media/uploads/p/l/1208792_2-axe-pulse-deodorant.jpg,Beauty & Hygiene,Men's Deodorants,axe beauty & hygiene men's deodorants pulse deodorant
460,P000461,3.99,"Pulse - Long Lasting Deodorant, Bodyspray, For Men",Axe,210.0,https://www.bigbasket.com/media/uploads/p/l/266657_11-axe-pulse-long-lasting-deodorant-bodyspray-for-men.jpg,Beauty & Hygiene,Men's Deodorants,"axe beauty & hygiene men's deodorants pulse - long lasting deodorant, bodyspray, for men"
461,P000462,3.41,"Keratin Smooth Pro Collection Conditioner - Keratin & Argan Oil, Upto 100% Smoother Shiny Hair",TRESemme,395.0,https://www.bigbasket.com/media/uploads/p/l/40188374_4-tresele-keratin-smooth-conditioner.jpg,Beauty & Hygiene,Shampoo & Conditioner,"tresemme beauty & hygiene shampoo & conditioner keratin smooth pro collection conditioner - keratin & argan oil, upto 100% smoother shiny hair"
462,P000463,4.4,Pearl & Beauty Women Deodorant - Beautiful Underarms & 48h Protection,Nivea,225.0,https://www.bigbasket.com/media/uploads/p/l/263745_7-nivea-pearl-beauty-women-deodorant-beautiful-underarms-48h-protection.jpg,Beauty & Hygiene,Women's Deodorants,nivea beauty & hygiene women's deodorants pearl & beauty women deodorant - beautiful underarms & 48h protection
463,P000464,4.33,Pearl & Beauty Women Deodorant - Beautiful Underarms & 48H Protection,Nivea,675.0,https://www.bigbasket.com/media/uploads/p/l/1220077_1-nivea-pearl-beauty-women-deodorant-beautiful-underarms-48h-protection.jpg,Beauty & Hygiene,Women's Deodorants,nivea beauty & hygiene women's deodorants pearl & beauty women deodorant - beautiful underarms & 48h protection
